position,score,protein
46,0.9075605471928915,amypro22_11
47,0.8912939409414927,amypro22_11
48,0.8347671419382094,amypro22_11
49,0.7050848344961801,amypro22_11
50,0.5658364335695902,amypro22_11
51,0.44631784856319423,amypro22_11
52,0.31656760770395825,amypro22_11
53,0.21215659477626705,amypro22_11
54,0.2513349354099773,amypro22_11
55,0.37996367711142126,amypro22_11
56,0.46477043130313783,amypro22_11
57,0.4818925281198365,amypro22_11
58,0.4734906166791915,amypro22_11
59,0.43775968352953587,amypro22_11
60,0.309161103,amypro22_11
61,0.15956221570183207,amypro22_11
62,0.071364248,amypro22_11
63,0.051814134,amypro22_11
64,0.045666794475012734,amypro22_11
65,0.046577579,amypro22_11
66,0.057608031,amypro22_11
67,0.064047789,amypro22_11
68,0.057499858736991837,amypro22_11
69,0.049518349,amypro22_11
70,0.056260509,amypro22_11
71,0.086913519,amypro22_11
72,0.080655879,amypro22_11
73,0.078346597,amypro22_11
74,0.097735981,amypro22_11
75,0.13338255882263178,amypro22_11
76,0.20277935266494745,amypro22_11
1,0.027613589139946233,amypro22_12
2,0.024722050116542917,amypro22_12
3,0.020492498846821597,amypro22_12
4,0.018097295,amypro22_12
5,0.016537081847927727,amypro22_12
6,0.016154995302319206,amypro22_12
7,0.017107515,amypro22_12
8,0.015943938736715266,amypro22_12
9,0.015878467836561525,amypro22_12
10,0.017035199,amypro22_12
11,0.018012568,amypro22_12
12,0.023534008269234574,amypro22_12
13,0.025399330127099006,amypro22_12
14,0.043263820392833885,amypro22_12
15,0.094494354,amypro22_12
16,0.15043264484138488,amypro22_12
17,0.2231913015815735,amypro22_12
18,0.28138601896983645,amypro22_12
19,0.3096237130116302,amypro22_12
20,0.3013622124989827,amypro22_12
21,0.2517147640387217,amypro22_12
22,0.19643727640310918,amypro22_12
23,0.12563843727111812,amypro22_12
24,0.068190974,amypro22_12
25,0.038954903682072904,amypro22_12
26,0.033027722,amypro22_12
27,0.037084395,amypro22_12
28,0.037652414,amypro22_12
29,0.035394725,amypro22_12
30,0.030533029635747222,amypro22_12
31,0.030966296792030282,amypro22_12
32,0.031118493,amypro22_12
33,0.065819726,amypro22_12
34,0.16488310496012368,amypro22_12
35,0.24048991600672398,amypro22_12
36,0.33587236404418946,amypro22_12
37,0.44335582454999284,amypro22_12
38,0.5583005110422771,amypro22_12
39,0.5684121618668238,amypro22_12
40,0.46779450674851736,amypro22_12
41,0.3915827074903064,amypro22_12
42,0.29415840417095745,amypro22_12
43,0.18262729698775118,amypro22_12
44,0.064567286,amypro22_12
45,0.015196329625481014,amypro22_12
46,0.025758134595586502,amypro22_12
47,0.027199436,amypro22_12
48,0.030738701,amypro22_12
49,0.030030359094174192,amypro22_12
50,0.029235677,amypro22_12
51,0.029120156083566398,amypro22_12
52,0.018336826,amypro22_12
53,0.018060164561999607,amypro22_12
54,0.016913099995387367,amypro22_12
55,0.024263192,amypro22_12
56,0.032185503837536045,amypro22_12
57,0.036766109,amypro22_12
58,0.04096487,amypro22_12
59,0.042508375436652035,amypro22_12
60,0.045318656951773485,amypro22_12
61,0.078239993,amypro22_12
62,0.10438840865153902,amypro22_12
63,0.1617078216431764,amypro22_12
64,0.19667090822628472,amypro22_12
65,0.2774564792712529,amypro22_12
66,0.37434683640797933,amypro22_12
67,0.43630800644556683,amypro22_12
68,0.4762538254261017,amypro22_12
69,0.4172910511493682,amypro22_12
70,0.3785852740208307,amypro22_12
71,0.29601728121439613,amypro22_12
72,0.19387929674024537,amypro22_12
73,0.091167879,amypro22_12
74,0.01642717,amypro22_12
75,0.012314349513811324,amypro22_12
76,0.011913759433567326,amypro22_12
77,0.011930416902153677,amypro22_12
78,0.013265305280583525,amypro22_12
79,0.028787663,amypro22_12
80,0.062846593,amypro22_12
81,0.06721364,amypro22_12
82,0.066982601,amypro22_12
83,0.065975648,amypro22_12
84,0.065488549,amypro22_12
85,0.050543767,amypro22_12
86,0.018173857,amypro22_12
87,0.019658287826556816,amypro22_12
88,0.023008448345838844,amypro22_12
89,0.025349507729212396,amypro22_12
90,0.024874158,amypro22_12
91,0.024523503732658918,amypro22_12
92,0.022520238937552933,amypro22_12
93,0.016561624813327052,amypro22_12
94,0.013372060564067048,amypro22_12
95,0.011550605,amypro22_12
96,0.012387165,amypro22_12
97,0.013522165,amypro22_12
98,0.020649139997885833,amypro22_12
99,0.022126491160088302,amypro22_12
100,0.022711236,amypro22_12
101,0.025461944,amypro22_12
102,0.025250125924746156,amypro22_12
103,0.027022241552670755,amypro22_12
104,0.022879774,amypro22_12
105,0.055542253454526215,amypro22_12
106,0.06052452,amypro22_12
107,0.075213406,amypro22_12
108,0.095671207,amypro22_12
109,0.15719918111960088,amypro22_12
110,0.162073141,amypro22_12
111,0.1293388058741887,amypro22_12
112,0.12318153457011548,amypro22_12
113,0.10509995815233798,amypro22_12
114,0.084600473,amypro22_12
115,0.024237774862058317,amypro22_12
116,0.023520901,amypro22_12
117,0.034142962,amypro22_12
118,0.038281698,amypro22_12
119,0.039143320999983154,amypro22_12
120,0.038409839,amypro22_12
121,0.035865413,amypro22_12
122,0.033711728560592714,amypro22_12
123,0.026196867,amypro22_12
124,0.027072411839738644,amypro22_12
125,0.027039234,amypro22_12
126,0.026950295219527673,amypro22_12
127,0.025473319328132935,amypro22_12
128,0.022572910623057354,amypro22_12
129,0.056545416,amypro22_12
130,0.063100377,amypro22_12
131,0.064121972,amypro22_12
132,0.064694688,amypro22_12
133,0.065991662,amypro22_12
134,0.064242121,amypro22_12
135,0.026387457960117853,amypro22_12
136,0.015950671388115203,amypro22_12
137,0.016341624,amypro22_12
138,0.017374857,amypro22_12
139,0.019555451733200807,amypro22_12
140,0.063739815,amypro22_12
141,0.10298798894770393,amypro22_12
142,0.10497915696972387,amypro22_12
143,0.10743983288606006,amypro22_12
144,0.10882233480612435,amypro22_12
145,0.10670843720436095,amypro22_12
146,0.063037507,amypro22_12
147,0.023410360113196735,amypro22_12
148,0.020820617,amypro22_12
149,0.016983856,amypro22_12
150,0.014736175995358236,amypro22_12
151,0.017015706957666483,amypro22_12
152,0.017659480055332657,amypro22_12
153,0.017490348583335875,amypro22_12
154,0.017709915,amypro22_12
155,0.017834857556590537,amypro22_12
156,0.018081786002221593,amypro22_12
157,0.015203890912683427,amypro22_12
158,0.017277697100810917,amypro22_12
159,0.025718838348560247,amypro22_12
160,0.025688589,amypro22_12
161,0.026165592,amypro22_12
162,0.028313477927319235,amypro22_12
163,0.028074448,amypro22_12
164,0.025295423,amypro22_12
165,0.019050160774789483,amypro22_12
166,0.02196572,amypro22_12
167,0.030286157426250276,amypro22_12
168,0.034008227641622056,amypro22_12
169,0.052775655,amypro22_12
170,0.12109583114142874,amypro22_12
171,0.12899166406277796,amypro22_12
172,0.13028733294292272,amypro22_12
173,0.13036887905085068,amypro22_12
174,0.12691090206305183,amypro22_12
175,0.11691874265670772,amypro22_12
176,0.057110015,amypro22_12
177,0.056949171,amypro22_12
178,0.081608242,amypro22_12
179,0.076221441,amypro22_12
180,0.075079463,amypro22_12
181,0.066864102,amypro22_12
182,0.064858907,amypro22_12
183,0.061134103,amypro22_12
184,0.04146058,amypro22_12
185,0.076063442,amypro22_12
186,0.078236772,amypro22_12
187,0.084101913,amypro22_12
188,0.089760758,amypro22_12
189,0.08470638,amypro22_12
190,0.080582491,amypro22_12
191,0.048273378,amypro22_12
192,0.050297968,amypro22_12
193,0.045313722624996396,amypro22_12
194,0.034519991824102626,amypro22_12
195,0.034180972,amypro22_12
196,0.029566319213881753,amypro22_12
197,0.028450202,amypro22_12
198,0.031427333,amypro22_12
199,0.043284694,amypro22_12
200,0.046695652,amypro22_12
201,0.048593968,amypro22_12
202,0.048182793,amypro22_12
203,0.04264149,amypro22_12
204,0.033591218099415183,amypro22_12
205,0.020306062948657163,amypro22_12
206,0.017221754052540405,amypro22_12
207,0.015746145703693964,amypro22_12
208,0.018741917866767186,amypro22_12
209,0.023370447,amypro22_12
210,0.025479681,amypro22_12
211,0.042424953,amypro22_12
212,0.10469735463460282,amypro22_12
213,0.20140613416830697,amypro22_12
214,0.3287097613016764,amypro22_12
215,0.46246128877003984,amypro22_12
216,0.6051754395167033,amypro22_12
217,0.6335280388593674,amypro22_12
218,0.5753954887390137,amypro22_12
219,0.48159843583901724,amypro22_12
220,0.3594211707512538,amypro22_12
221,0.22642027636369066,amypro22_12
222,0.0858817,amypro22_12
223,0.044826487,amypro22_12
224,0.041820982,amypro22_12
225,0.039073739,amypro22_12
226,0.040007821,amypro22_12
227,0.072333135,amypro22_12
228,0.098275809,amypro22_12
229,0.10863355143228542,amypro22_12
230,0.12307063790940442,amypro22_12
231,0.12689294020334876,amypro22_12
232,0.12786722083886462,amypro22_12
233,0.10920474032560983,amypro22_12
234,0.16475424567858374,amypro22_12
235,0.19821295142173764,amypro22_12
236,0.1829007824261983,amypro22_12
237,0.17769930891978825,amypro22_12
238,0.16646632683014104,amypro22_12
239,0.14715272625853681,amypro22_12
240,0.061471501,amypro22_12
241,0.014926260584911642,amypro22_12
242,0.016522932,amypro22_12
243,0.034108042,amypro22_12
244,0.042281855,amypro22_12
245,0.046096227,amypro22_12
246,0.045974121,amypro22_12
247,0.046209131432396994,amypro22_12
248,0.056341333,amypro22_12
249,0.072642694,amypro22_12
250,0.06721851,amypro22_12
251,0.071157284,amypro22_12
252,0.07348497,amypro22_12
253,0.073189197,amypro22_12
254,0.069660227,amypro22_12
255,0.043241156648825045,amypro22_12
256,0.073197168,amypro22_12
257,0.071700694,amypro22_12
258,0.10252316446227872,amypro22_12
259,0.1321451937270467,amypro22_12
260,0.12312174390875345,amypro22_12
261,0.12108820875485736,amypro22_12
262,0.095440042,amypro22_12
263,0.11536212960879004,amypro22_12
264,0.10169982612133022,amypro22_12
265,0.12385705411434171,amypro22_12
266,0.17431640128294623,amypro22_12
267,0.19175842106342314,amypro22_12
268,0.19571929375330607,amypro22_12
269,0.18344488044579818,amypro22_12
270,0.18350194791952767,amypro22_12
271,0.24082180559635158,amypro22_12
272,0.2343451807896296,amypro22_12
273,0.23152209520339964,amypro22_12
274,0.24526302715142564,amypro22_12
275,0.23490768273671467,amypro22_12
276,0.2162874708573023,amypro22_12
277,0.10534323089814274,amypro22_12
278,0.061642797855893106,amypro22_12
279,0.054793783,amypro22_12
280,0.073368115,amypro22_12
281,0.14855016774769558,amypro22_12
282,0.23570036000843778,amypro22_12
283,0.3362599042389775,amypro22_12
284,0.33999863266944885,amypro22_12
285,0.32731684460995886,amypro22_12
286,0.2843139091007288,amypro22_12
287,0.20688588705193825,amypro22_12
288,0.12049071433207997,amypro22_12
289,0.022298276842252513,amypro22_12
290,0.019999102,amypro22_12
291,0.046202649,amypro22_12
292,0.094757929,amypro22_12
293,0.22745891169239862,amypro22_12
294,0.3715999076763789,amypro22_12
295,0.502894249,amypro22_12
296,0.5994758516550064,amypro22_12
297,0.5925138910611469,amypro22_12
298,0.5587489247322083,amypro22_12
299,0.5156357030073802,amypro22_12
300,0.43302023112773896,amypro22_12
301,0.34062029,amypro22_12
302,0.2895674546559652,amypro22_12
303,0.2775047739346822,amypro22_12
304,0.2650411009788513,amypro22_12
305,0.17471035718917846,amypro22_12
306,0.11274925371011095,amypro22_12
307,0.076053179,amypro22_12
308,0.040338258,amypro22_12
309,0.049886537591616265,amypro22_12
310,0.063423202,amypro22_12
311,0.11187427143255864,amypro22_12
312,0.1592272718747456,amypro22_12
313,0.17032190461953475,amypro22_12
314,0.16072225570678703,amypro22_12
315,0.14571523368358608,amypro22_12
316,0.1339253256718317,amypro22_12
317,0.10537384251753486,amypro22_12
318,0.067089109,amypro22_12
319,0.074305056,amypro22_12
320,0.080030219,amypro22_12
321,0.087894214,amypro22_12
322,0.086357198,amypro22_12
323,0.11060232718785601,amypro22_12
324,0.10394695897897083,amypro22_12
325,0.086879479,amypro22_12
326,0.086078762,amypro22_12
327,0.078016433,amypro22_12
328,0.078360967,amypro22_12
329,0.051589573,amypro22_12
330,0.068536009,amypro22_12
331,0.079574906,amypro22_12
332,0.1040553054073522,amypro22_12
333,0.11762461372803344,amypro22_12
334,0.13584477404753362,amypro22_12
335,0.12501775920391078,amypro22_12
336,0.11925951043764749,amypro22_12
337,0.10712460676829016,amypro22_12
338,0.077210774,amypro22_12
339,0.070518258,amypro22_12
340,0.058848857,amypro22_12
341,0.055204399,amypro22_12
342,0.046567589,amypro22_12
343,0.044908024,amypro22_12
344,0.045959035,amypro22_12
345,0.040738821,amypro22_12
346,0.051062860091527246,amypro22_12
347,0.089755236,amypro22_12
348,0.083995923,amypro22_12
349,0.083009959,amypro22_12
350,0.080206962,amypro22_12
351,0.078776756,amypro22_12
352,0.067697365,amypro22_12
353,0.054941185,amypro22_12
354,0.2087878068288167,amypro22_12
355,0.36505311429500575,amypro22_12
356,0.521040087,amypro22_12
357,0.6713740766048432,amypro22_12
358,0.7676562170187632,amypro22_12
359,0.7402483065923056,amypro22_12
360,0.5862648636102675,amypro22_12
361,0.42864676316821715,amypro22_12
362,0.27227492652236834,amypro22_12
363,0.12091624526122659,amypro22_12
364,0.024469423,amypro22_12
365,0.066305843,amypro22_12
366,0.15218932715991587,amypro22_12
367,0.29019454705412495,amypro22_12
368,0.41067245072166164,amypro22_12
369,0.5009584218263626,amypro22_12
370,0.5016924142837524,amypro22_12
371,0.4588345567385355,amypro22_12
372,0.37443360090255734,amypro22_12
373,0.2404305716355641,amypro22_12
374,0.12350858549276983,amypro22_12
375,0.039862431,amypro22_12
376,0.046013974150021834,amypro22_12
377,0.056908628344535785,amypro22_12
378,0.060329239,amypro22_12
379,0.058815186222394254,amypro22_12
380,0.090742639,amypro22_12
381,0.087575155,amypro22_12
382,0.1040504286686579,amypro22_12
383,0.0992681,amypro22_12
384,0.11307460069656368,amypro22_12
385,0.11399943530559538,amypro22_12
386,0.080485414,amypro22_12
387,0.077058685,amypro22_12
388,0.046122239889458155,amypro22_12
389,0.041995745399193124,amypro22_12
390,0.028583878774043083,amypro22_12
391,0.038204667,amypro22_12
392,0.082913558,amypro22_12
393,0.12286681323924613,amypro22_12
394,0.24821878635569491,amypro22_12
395,0.366985947,amypro22_12
396,0.5035615066687266,amypro22_12
397,0.6429570684830348,amypro22_12
398,0.7379772494236628,amypro22_12
399,0.8405005733172098,amypro22_12
400,0.8586982687314352,amypro22_12
401,0.8388462911049523,amypro22_12
402,0.8010860969622929,amypro22_12
403,0.7427984446287156,amypro22_12
404,0.6786287645498912,amypro22_12
405,0.5585285147031148,amypro22_12
406,0.4699591169754664,amypro22_12
407,0.40652901232242583,amypro22_12
408,0.32760670582453405,amypro22_12
409,0.23725950817267102,amypro22_12
410,0.16141990522543587,amypro22_12
411,0.14901272257169088,amypro22_12
412,0.10296700596809387,amypro22_12
413,0.069729129,amypro22_12
414,0.060487344861030544,amypro22_12
415,0.14809649984041848,amypro22_12
416,0.26525711615880326,amypro22_12
417,0.32356860240300495,amypro22_12
418,0.3208406656980515,amypro22_12
419,0.3172954887151718,amypro22_12
420,0.30221047103404997,amypro22_12
421,0.21111199359099067,amypro22_12
422,0.1010580867528915,amypro22_12
423,0.057758824,amypro22_12
424,0.065418574,amypro22_12
425,0.079634709,amypro22_12
426,0.093688085,amypro22_12
427,0.11316423515478764,amypro22_12
428,0.15229604840278618,amypro22_12
429,0.147542988,amypro22_12
430,0.1699597875277201,amypro22_12
431,0.16399503449598943,amypro22_12
432,0.15312526792210215,amypro22_12
433,0.13264603737067468,amypro22_12
434,0.088049674,amypro22_12
435,0.06835306,amypro22_12
436,0.052381056,amypro22_12
437,0.049189967146230584,amypro22_12
438,0.047127592,amypro22_12
439,0.052471529444058695,amypro22_12
440,0.075346266,amypro22_12
441,0.088866685,amypro22_12
442,0.088830467,amypro22_12
443,0.094829552,amypro22_12
444,0.094074003,amypro22_12
445,0.09159036,amypro22_12
446,0.066344897,amypro22_12
447,0.051338188,amypro22_12
448,0.030640672892695828,amypro22_12
449,0.021760911991562614,amypro22_12
450,0.036002545,amypro22_12
451,0.050710571,amypro22_12
452,0.087198876,amypro22_12
453,0.10974296157595136,amypro22_12
454,0.11654863258202865,amypro22_12
455,0.12225320736567175,amypro22_12
456,0.11189710895220434,amypro22_12
457,0.103806061,amypro22_12
458,0.084450253,amypro22_12
459,0.11718089381853736,amypro22_12
460,0.18485506176948543,amypro22_12
461,0.2073020070791244,amypro22_12
462,0.32278390725453693,amypro22_12
463,0.37378194133440656,amypro22_12
464,0.37939324279626213,amypro22_12
465,0.32745633622010545,amypro22_12
466,0.2544009028543466,amypro22_12
467,0.23054232087427715,amypro22_12
468,0.12893949135177532,amypro22_12
469,0.067368951,amypro22_12
470,0.037279889716592116,amypro22_12
471,0.039716827472875554,amypro22_12
472,0.057477075,amypro22_12
1,0.1677528381347656,amypro22_13
2,0.16283685266971584,amypro22_13
3,0.16040637095769242,amypro22_13
4,0.13370751142501827,amypro22_13
5,0.14516550779342646,amypro22_13
6,0.17617776294549303,amypro22_13
7,0.20336679915587105,amypro22_13
8,0.20818389356136321,amypro22_13
9,0.2503454556067784,amypro22_13
10,0.3896022051572799,amypro22_13
11,0.45117674370606736,amypro22_13
12,0.4048760225375494,amypro22_13
13,0.38035368223985033,amypro22_13
14,0.3651173780361811,amypro22_13
15,0.3072136173645655,amypro22_13
16,0.2172295163075129,amypro22_13
17,0.20114810367425282,amypro22_13
18,0.2675410081942876,amypro22_13
19,0.3055392185846964,amypro22_13
20,0.3546292682488759,amypro22_13
21,0.374998281,amypro22_13
22,0.34728113114833836,amypro22_13
23,0.304573855,amypro22_13
24,0.2852955013513565,amypro22_13
25,0.3253817856311798,amypro22_13
26,0.399823186,amypro22_13
27,0.5233348309993744,amypro22_13
28,0.6157029896974563,amypro22_13
29,0.7241968681414922,amypro22_13
30,0.8172942459583282,amypro22_13
31,0.7914064844449361,amypro22_13
32,0.7810439447561901,amypro22_13
33,0.7096205919981003,amypro22_13
34,0.6253559976816178,amypro22_13
35,0.5182762106259664,amypro22_13
36,0.4704135964314143,amypro22_13
37,0.5090312868356704,amypro22_13
38,0.5250884066025415,amypro22_13
39,0.5840046326319376,amypro22_13
40,0.678469447,amypro22_13
41,0.7071033666531245,amypro22_13
42,0.6084842175245284,amypro22_13
43,0.48903213242689775,amypro22_13
44,0.3473257690668106,amypro22_13
45,0.20886670351392236,amypro22_13
46,0.082284829,amypro22_13
47,0.021009683668671602,amypro22_13
48,0.033677405178605076,amypro22_13
49,0.040381734,amypro22_13
50,0.041749712,amypro22_13
51,0.078761705,amypro22_13
52,0.1752859715948337,amypro22_13
53,0.20268857810151528,amypro22_13
54,0.23128993246209573,amypro22_13
55,0.2542606128578579,amypro22_13
56,0.292403632,amypro22_13
57,0.2567217191060384,amypro22_13
58,0.15578844118250948,amypro22_13
59,0.12707669603957278,amypro22_13
60,0.089903984,amypro22_13
61,0.06935092,amypro22_13
62,0.028892931433498803,amypro22_13
63,0.027105751,amypro22_13
64,0.030382211417600006,amypro22_13
65,0.031363059491559354,amypro22_13
66,0.028743153,amypro22_13
67,0.021571593889287474,amypro22_13
68,0.042737051,amypro22_13
69,0.054760383972218996,amypro22_13
70,0.069543102,amypro22_13
71,0.10772328119346636,amypro22_13
72,0.19376698077588417,amypro22_13
73,0.25859315395355226,amypro22_13
74,0.28832147220770515,amypro22_13
75,0.3269936184088389,amypro22_13
76,0.38247786164283754,amypro22_13
77,0.42581227521101633,amypro22_13
78,0.38553495705127716,amypro22_13
79,0.35336830019950866,amypro22_13
80,0.3039779822031657,amypro22_13
81,0.25499978801308315,amypro22_13
82,0.1850646125096925,amypro22_13
83,0.10403242933158859,amypro22_13
84,0.058137297,amypro22_13
85,0.078788223,amypro22_13
86,0.19497115201059687,amypro22_13
87,0.21650498952076302,amypro22_13
88,0.21736200668528904,amypro22_13
89,0.21647845465837837,amypro22_13
90,0.2146198052892941,amypro22_13
91,0.16495907790758793,amypro22_13
92,0.067068055,amypro22_13
93,0.048523268,amypro22_13
94,0.074381924,amypro22_13
95,0.099569475,amypro22_13
96,0.1966237109033803,amypro22_13
97,0.21624359301016127,amypro22_13
98,0.22537677100584305,amypro22_13
99,0.22523507674535112,amypro22_13
100,0.19945355554421737,amypro22_13
101,0.18088544209798174,amypro22_13
102,0.090695732,amypro22_13
103,0.067940834,amypro22_13
104,0.039330661296844434,amypro22_13
105,0.033838246,amypro22_13
106,0.031315894,amypro22_13
107,0.024731902281443233,amypro22_13
108,0.021883923808733576,amypro22_13
109,0.028629234433174083,amypro22_13
110,0.030438370505968676,amypro22_13
111,0.03281611,amypro22_13
112,0.036553048250789234,amypro22_13
113,0.06552768,amypro22_13
114,0.067611889,amypro22_13
115,0.084157748,amypro22_13
116,0.17901234046391132,amypro22_13
117,0.3138949048099069,amypro22_13
118,0.38355839947859444,amypro22_13
119,0.4118265777826309,amypro22_13
120,0.4655872106552124,amypro22_13
121,0.44755026598771414,amypro22_13
122,0.3539970358212789,amypro22_13
123,0.21737417578697205,amypro22_13
124,0.14286749164263404,amypro22_13
125,0.085018064,amypro22_13
126,0.025320577254872922,amypro22_13
127,0.020719454319259926,amypro22_13
128,0.018897162,amypro22_13
129,0.034899901977162966,amypro22_13
130,0.048111685,amypro22_13
131,0.065052213,amypro22_13
132,0.11558653314908342,amypro22_13
133,0.1346396833658218,amypro22_13
134,0.13870234886805213,amypro22_13
135,0.12273552914460496,amypro22_13
136,0.110088434,amypro22_13
137,0.092917527,amypro22_13
138,0.041635068275111986,amypro22_13
139,0.019804622747081592,amypro22_13
140,0.017564677216190174,amypro22_13
141,0.022290131467161658,amypro22_13
142,0.025394967215834136,amypro22_13
143,0.044522024211861765,amypro22_13
144,0.16289428373177842,amypro22_13
145,0.2040497044722239,amypro22_13
146,0.21763188739617664,amypro22_13
147,0.21917772988478337,amypro22_13
148,0.23600338697433468,amypro22_13
149,0.22204802234967547,amypro22_13
150,0.11248144209384914,amypro22_13
151,0.083835961,amypro22_13
152,0.13743012646834052,amypro22_13
153,0.18117684622605637,amypro22_13
154,0.19388279517491655,amypro22_13
155,0.2845707496007283,amypro22_13
156,0.34534949858983355,amypro22_13
157,0.34584399263064064,amypro22_13
158,0.2776764979572059,amypro22_13
159,0.24027793214827395,amypro22_13
160,0.20919404135256622,amypro22_13
161,0.11622608409434175,amypro22_13
162,0.04918677,amypro22_13
163,0.041746396,amypro22_13
164,0.047563012,amypro22_13
165,0.041063436865806525,amypro22_13
166,0.040422257,amypro22_13
167,0.041462116,amypro22_13
168,0.097922126,amypro22_13
169,0.18820199668407436,amypro22_13
170,0.3060885677735011,amypro22_13
171,0.44819589455922443,amypro22_13
172,0.5935524970293045,amypro22_13
173,0.7423360447088877,amypro22_13
174,0.8293296813964844,amypro22_13
175,0.890197347,amypro22_13
176,0.8935924510161081,amypro22_13
177,0.8634939789772035,amypro22_13
178,0.8137821118036906,amypro22_13
179,0.7132970203955967,amypro22_13
180,0.5881485491991043,amypro22_13
181,0.43682589630285906,amypro22_13
182,0.3080478598674138,amypro22_13
183,0.22413158714771264,amypro22_13
184,0.13183747728665665,amypro22_13
185,0.083206336,amypro22_13
186,0.065275437,amypro22_13
187,0.059236838420232085,amypro22_13
188,0.058089,amypro22_13
189,0.024870582,amypro22_13
190,0.019768657,amypro22_13
191,0.019244138497378976,amypro22_13
192,0.017568774122264538,amypro22_13
193,0.030087157188124016,amypro22_13
194,0.033191516099638295,amypro22_13
195,0.035882517,amypro22_13
196,0.039640188,amypro22_13
197,0.037790894,amypro22_13
198,0.038080636660257926,amypro22_13
199,0.027322699,amypro22_13
200,0.028568076,amypro22_13
201,0.026054560562867302,amypro22_13
202,0.022045924360281733,amypro22_13
203,0.023288732,amypro22_13
204,0.027172396674480542,amypro22_13
205,0.037350283,amypro22_13
206,0.064454118,amypro22_13
207,0.12669105100018588,amypro22_13
208,0.2232200354337692,amypro22_13
209,0.30920463,amypro22_13
210,0.39638779461383816,amypro22_13
211,0.5058437436819077,amypro22_13
212,0.6139830311139424,amypro22_13
213,0.6301258246103923,amypro22_13
214,0.5988701711098353,amypro22_13
215,0.5210780143737793,amypro22_13
216,0.4354637334744136,amypro22_13
217,0.3216094543536504,amypro22_13
218,0.19727217157681784,amypro22_13
219,0.1659977942705154,amypro22_13
220,0.10708349843819931,amypro22_13
221,0.098651326,amypro22_13
222,0.09500502,amypro22_13
223,0.090819322,amypro22_13
224,0.085107655,amypro22_13
225,0.058493695,amypro22_13
226,0.076132654,amypro22_13
227,0.1392312715450922,amypro22_13
228,0.15757793088754013,amypro22_13
229,0.19481365183989205,amypro22_13
230,0.1926788300275802,amypro22_13
231,0.17565199534098305,amypro22_13
232,0.1528443932533264,amypro22_13
233,0.091406077,amypro22_13
234,0.09068464,amypro22_13
235,0.086642279,amypro22_13
236,0.12422939439614611,amypro22_13
237,0.17237926920255023,amypro22_13
238,0.24572058717409764,amypro22_13
239,0.3655783096949259,amypro22_13
240,0.48157971501350394,amypro22_13
241,0.5756115814050039,amypro22_13
242,0.6111503461996715,amypro22_13
243,0.5606230457623801,amypro22_13
244,0.48626477584669675,amypro22_13
245,0.3634895956638502,amypro22_13
246,0.22932300408040948,amypro22_13
247,0.105317143,amypro22_13
248,0.032841972,amypro22_13
249,0.036115728212947305,amypro22_13
250,0.050756503,amypro22_13
251,0.055093464038024315,amypro22_13
252,0.055843611,amypro22_13
253,0.087104381,amypro22_13
254,0.1212958474953969,amypro22_13
255,0.160885669,amypro22_13
256,0.2513976583878199,amypro22_13
257,0.360994675,amypro22_13
258,0.41445757051308946,amypro22_13
259,0.4049037198225658,amypro22_13
260,0.37344913681348163,amypro22_13
261,0.33011824587980904,amypro22_13
262,0.2583929051955541,amypro22_13
263,0.1823397040367126,amypro22_13
264,0.1331419020891189,amypro22_13
265,0.1146463165680567,amypro22_13
266,0.10748114287853235,amypro22_13
267,0.12350433667500808,amypro22_13
268,0.15080135762691493,amypro22_13
269,0.13427694439887994,amypro22_13
270,0.13570327361424758,amypro22_13
271,0.12748784621556597,amypro22_13
272,0.12361588044611073,amypro22_13
273,0.10719609125105001,amypro22_13
274,0.047772558,amypro22_13
275,0.031447127,amypro22_13
276,0.040588985,amypro22_13
277,0.12425051941960796,amypro22_13
278,0.209927561,amypro22_13
279,0.21348847201309884,amypro22_13
280,0.2232667497713919,amypro22_13
281,0.21713849559825268,amypro22_13
282,0.19969997199174636,amypro22_13
283,0.11571305087539559,amypro22_13
284,0.032639837,amypro22_13
285,0.030788441,amypro22_13
286,0.042103021,amypro22_13
287,0.053814336,amypro22_13
288,0.068045976,amypro22_13
289,0.085425581,amypro22_13
290,0.096225016,amypro22_13
291,0.143069636,amypro22_13
292,0.1526215573151906,amypro22_13
293,0.2592616528272629,amypro22_13
294,0.3290627817312876,amypro22_13
295,0.43509506583213803,amypro22_13
296,0.5371233443419138,amypro22_13
297,0.5375552088022232,amypro22_13
298,0.5746398339668909,amypro22_13
299,0.51793014,amypro22_13
300,0.5247358818848928,amypro22_13
301,0.4728203336397807,amypro22_13
302,0.4010508169730504,amypro22_13
303,0.36553232769171395,amypro22_13
304,0.3068508962790171,amypro22_13
305,0.28146357834339136,amypro22_13
306,0.19839634696642552,amypro22_13
307,0.17834561566511786,amypro22_13
308,0.16617973645528156,amypro22_13
309,0.15792894760767615,amypro22_13
310,0.1594492236773173,amypro22_13
311,0.13704731464385983,amypro22_13
312,0.15105485916137693,amypro22_13
313,0.12760463853677112,amypro22_13
314,0.1102048357327779,amypro22_13
315,0.11869645714759824,amypro22_13
316,0.15058741867542264,amypro22_13
317,0.14224133590857183,amypro22_13
318,0.1299477249383926,amypro22_13
319,0.11170801321665441,amypro22_13
320,0.10568146506945288,amypro22_13
321,0.094542573,amypro22_13
322,0.078386617,amypro22_13
323,0.11713572740554806,amypro22_13
